,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,Income,house_age,year_sold,season,renovated,view_cat
8529,828950.0,4,3.5,3930,5680,2.0,0,0,10,2820,1110.0,2013,0.0,15,47.5528,-122.07600000000001,3700,5816,117544.0,9,2014,1,0,1
8530,554000.0,3,2.5,2140,4126,2.0,0,0,9,1960,180.0,2005,0.0,15,47.5368,-122.073,2280,2615,117544.0,17,2015,0,0,0
8531,305000.0,2,1.75,1120,758,2.0,0,0,8,1120,0.0,2012,0.0,15,47.5325,-122.072,1150,758,117544.0,10,2014,3,0,0
8532,352499.0,2,2.25,1240,705,2.0,0,0,8,1150,90.0,2009,0.0,15,47.5321,-122.073,1240,750,117544.0,13,2015,1,0,0
8533,355000.0,3,2.25,1445,1087,2.0,0,0,8,1300,145.0,2005,0.0,15,47.5339,-122.06700000000001,1410,1336,117544.0,17,2014,2,0,0
8534,790000.0,4,3.5,3190,31450,2.0,0,0,10,3190,0.0,2010,0.0,15,47.50100000000001,-121.902,3000,72745,117544.0,12,2014,1,0,0
8535,890000.0,5,3.5,4490,6000,2.0,0,0,0,3200,1290.0,2006,0.0,15,47.5396,-122.073,4530,6000,117544.0,16,2014,1,0,0
8536,674950.0,4,3.5,2650,3127,2.0,0,0,9,2230,420.0,2011,0.0,15,47.5381,-122.046,2330,3137,117544.0,11,2014,2,0,0
8537,533500.0,3,3.5,2490,3517,2.0,0,0,9,1720,770.0,2005,0.0,15,47.5341,-122.06700000000001,1600,2378,117544.0,17,2014,3,0,0
8538,725000.0,4,3.25,2610,2552,2.0,0,0,0,2160,450.0,2008,0.0,15,47.5322,-122.07600000000001,2610,2664,117544.0,14,2015,1,0,0
8539,1260000.0,4,3.25,4360,6000,2.0,0,0,1,3400,960.0,2007,0.0,15,47.5408,-121.994,4310,6000,117544.0,15,2014,3,0,1
8540,325000.0,2,2.25,1150,711,2.0,0,0,8,1150,0.0,2013,0.0,15,47.5323,-122.07,1150,748,117544.0,9,2014,3,0,0
8541,399900.0,2,1.75,1410,1005,1.5,0,0,10,900,510.0,2011,0.0,15,47.5446,-122.01799999999999,1440,1188,117544.0,11,2014,2,0,0
8542,450000.0,3,2.25,1620,997,2.5,0,0,9,1540,80.0,2012,0.0,15,47.5394,-122.027,1620,1068,117544.0,10,2014,3,0,0
8543,782900.0,4,3.25,3060,3898,2.0,0,0,0,2300,760.0,2014,0.0,15,47.5311,-122.073,2920,3448,117544.0,8,2014,1,0,0
8544,415000.0,3,2.25,1445,1512,2.0,0,0,8,1300,145.0,2004,0.0,15,47.5341,-122.069,1445,1082,117544.0,18,2015,0,0,0
8545,338500.0,2,2.25,1150,711,2.0,0,0,8,1150,0.0,2013,0.0,15,47.5323,-122.071,1150,748,117544.0,9,2015,0,0,0
8546,379500.0,3,2.25,1410,1287,2.0,0,0,8,1290,0.0,2005,0.0,15,47.5344,-122.068,1490,1435,117544.0,17,2014,1,0,0
8547,302059.0,4,2.0,1390,745,3.0,0,0,8,1390,0.0,2008,0.0,15,47.5393,-122.02600000000001,1390,942,117544.0,14,2015,0,0,0
8548,556000.0,3,3.0,1960,1168,2.0,0,0,10,1600,360.0,2007,0.0,15,47.5445,-122.014,2080,1423,117544.0,15,2014,1,0,0
8549,520000.0,3,3.25,1540,1487,2.0,0,0,9,1540,0.0,2011,0.0,15,47.5397,-122.027,1620,1104,117544.0,11,2014,1,0,0
8550,315000.0,2,2.25,1240,705,2.0,0,0,8,1150,90.0,2009,0.0,15,47.5321,-122.073,1240,750,117544.0,13,2014,3,0,0
8551,613000.0,3,3.25,2440,2812,2.0,0,0,9,1710,730.0,2005,0.0,15,47.5362,-122.072,2440,2836,117544.0,17,2014,3,0,0
8552,346100.0,2,1.75,1150,698,2.0,0,0,8,1150,0.0,2013,0.0,15,47.5323,-122.071,1150,757,117544.0,9,2015,1,0,0
8553,450000.0,3,2.25,1620,1057,3.0,0,0,9,1540,80.0,2009,0.0,15,47.5396,-122.02600000000001,1390,942,117544.0,13,2015,0,0,0
8554,654000.0,3,2.5,2220,2873,2.0,0,0,0,2010,210.0,2012,0.0,15,47.5311,-122.074,2290,3213,117544.0,10,2014,3,0,0
8555,775000.0,4,3.5,3390,3960,2.0,0,0,0,3390,0.0,2008,0.0,15,47.5406,-121.995,2990,3400,117544.0,14,2014,2,0,0
8556,272167.0,2,2.5,1620,3795,2.0,0,0,8,1620,0.0,2014,0.0,15,47.5321,-122.03399999999999,1620,6000,117544.0,8,2015,0,0,0
8557,308000.0,3,1.75,1300,1237,2.0,0,0,8,1060,240.0,2008,0.0,15,47.538999999999994,-122.02600000000001,1350,942,117544.0,14,2015,1,0,0
8558,646800.0,3,3.0,2230,1407,2.5,0,0,9,1850,380.0,2014,0.0,15,47.5446,-122.01700000000001,2230,1407,117544.0,8,2015,1,0,0
8559,530200.0,4,2.5,1880,3853,2.0,0,0,9,1880,0.0,2010,0.0,15,47.5636,-122.094,1890,3078,117544.0,12,2015,0,0,0
8560,635000.0,3,3.0,2230,1407,2.5,0,0,9,1850,380.0,2014,0.0,15,47.5446,-122.01700000000001,2290,1407,117544.0,8,2015,0,0,0
8561,288790.0,4,2.0,1350,942,3.0,0,0,8,1350,0.0,2008,0.0,15,47.5401,-122.02600000000001,1390,942,117544.0,14,2014,1,0,0
8562,567500.0,3,2.5,2280,2502,2.0,0,0,9,1880,400.0,2006,0.0,15,47.5364,-122.073,2280,2812,117544.0,16,2014,2,0,0
8563,331000.0,2,2.25,1240,720,2.0,0,0,8,1150,90.0,2008,0.0,15,47.5322,-122.072,1260,810,117544.0,14,2015,0,0,0
8564,627000.0,3,3.5,2710,3475,2.0,0,0,9,1650,1060.0,2005,0.0,15,47.5359,-122.072,2440,2867,117544.0,17,2014,1,0,0
8565,329950.0,2,2.25,1260,1032,2.0,0,0,8,1170,90.0,2008,0.0,15,47.5323,-122.072,1240,809,117544.0,14,2014,3,0,0
8566,680000.0,3,2.5,2570,3600,2.5,0,0,10,2570,0.0,2007,0.0,15,47.5412,-121.994,2570,3600,117544.0,15,2014,1,0,0
8567,825750.0,4,3.5,2950,3737,2.0,0,0,0,2270,680.0,2012,0.0,15,47.5313,-122.074,2580,3581,117544.0,10,2015,0,0,0
8568,830000.0,4,3.25,3080,4287,2.0,0,0,0,2230,850.0,2012,0.0,15,47.5313,-122.07600000000001,2250,2520,117544.0,10,2015,1,0,0
8569,288790.0,3,1.75,1290,1237,2.0,0,0,8,1060,230.0,2008,0.0,15,47.54,-122.02600000000001,1370,942,117544.0,14,2014,2,0,0
8570,749950.0,4,3.5,2630,3757,2.0,0,0,0,2200,430.0,2008,0.0,15,47.5322,-122.075,2620,2699,117544.0,14,2015,1,0,0
8571,669950.0,3,3.0,2330,1944,2.5,0,0,9,1950,380.0,2014,0.0,15,47.5446,-122.016,2290,1407,117544.0,8,2014,3,0,0
8572,850000.0,4,3.75,3890,22000,2.0,0,0,0,3890,0.0,2007,0.0,15,47.5052,-121.906,1610,23142,117544.0,15,2015,0,0,0
8573,484000.0,3,2.25,1620,1425,3.0,0,0,9,1540,80.0,2009,0.0,15,47.5405,-122.02600000000001,1620,1237,117544.0,13,2015,0,0,0
8574,735000.0,4,3.5,2340,2810,2.0,0,0,9,1730,610.0,2011,0.0,15,47.5403,-122.02799999999999,2600,2843,117544.0,11,2015,1,0,1
8576,336750.0,2,2.25,1170,1011,2.0,0,0,8,1170,0.0,2009,0.0,15,47.5321,-122.073,1240,750,117544.0,13,2014,1,0,0
8577,589999.0,3,2.5,2140,3628,2.0,0,0,9,1960,180.0,2006,0.0,15,47.537,-122.074,2280,2812,117544.0,16,2015,1,0,0
8578,785000.0,4,3.5,3070,4684,2.0,0,0,0,2190,880.0,2009,0.0,15,47.5316,-122.07600000000001,2290,2664,117544.0,13,2014,1,0,0
8579,400000.0,3,2.5,1600,2388,2.0,0,0,9,1600,0.0,2004,0.0,15,47.5345,-122.069,1410,1287,117544.0,18,2015,0,0,0
8580,687500.0,4,1.75,2330,5000,1.5,0,2,8,1510,820.0,1929,0.0,51,47.6823,-122.368,1460,5000,162827.0,93,2014,1,0,0
8581,535000.0,3,1.0,1090,3000,1.5,0,2,9,1090,0.0,1929,0.0,51,47.6889,-122.375,1570,5080,162827.0,93,2014,3,0,0
8582,600000.0,3,1.75,1410,4080,1.0,0,2,8,1000,410.0,1950,0.0,51,47.6808,-122.384,1410,4080,162827.0,72,2014,3,0,0
8583,585000.0,2,1.75,1980,8550,1.0,0,0,8,990,990.0,1981,0.0,51,47.6989,-122.369,1480,6738,162827.0,41,2015,0,0,0
8584,700000.0,3,1.5,1580,5000,1.0,0,0,9,1290,290.0,1939,0.0,51,47.687,-122.38600000000001,1570,4500,162827.0,83,2014,3,0,0
8585,555000.0,3,2.0,1980,3478,1.5,0,2,8,1440,540.0,1929,0.0,51,47.6775,-122.37200000000001,1610,3478,162827.0,93,2014,3,0,0
8586,460000.0,3,1.0,1670,4005,1.5,0,2,8,1170,500.0,1939,0.0,51,47.6878,-122.38,1240,4005,162827.0,83,2014,1,0,0
8587,740500.0,3,3.5,4380,6350,2.0,0,0,9,2780,0.0,1900,0.0,51,47.6981,-122.368,1830,6350,162827.0,122,2014,3,0,0
8588,395000.0,2,1.0,770,6000,1.0,0,0,7,770,0.0,1953,0.0,51,47.6999,-122.36399999999999,1710,6000,162827.0,69,2015,1,0,0
8589,576000.0,3,2.5,1940,9000,1.0,0,2,8,970,970.0,1948,0.0,51,47.6933,-122.39299999999999,2190,7310,162827.0,74,2014,1,0,0
8590,352000.0,2,1.0,940,5000,1.0,0,2,8,940,0.0,1937,0.0,51,47.6879,-122.385,1560,4500,162827.0,85,2015,1,0,0
8591,475000.0,2,1.0,1490,3825,1.0,0,0,8,860,630.0,1929,0.0,51,47.6799,-122.381,1460,3825,162827.0,93,2014,1,0,0
8592,605000.0,2,1.75,1760,5000,1.0,0,2,8,940,820.0,1927,0.0,51,47.681999999999995,-122.37200000000001,1530,5000,162827.0,95,2015,0,0,0
8593,655000.0,4,2.5,2630,4000,3.0,0,0,9,2630,0.0,2002,0.0,51,47.6915,-122.381,1640,4000,162827.0,20,2014,2,0,0
8594,588000.0,3,1.0,1910,8167,1.0,0,2,9,1270,640.0,1951,0.0,51,47.7004,-122.368,1500,6816,162827.0,71,2015,0,0,0
8595,459000.0,2,1.75,1170,4887,1.0,0,0,7,1020,150.0,1929,0.0,51,47.695,-122.366,1170,5441,162827.0,93,2014,3,0,0
8596,395000.0,3,1.0,1500,4000,1.0,0,0,7,900,600.0,1925,0.0,51,47.6921,-122.38,950,4000,162827.0,97,2014,1,0,0
8597,517500.0,3,1.5,1430,5200,1.0,0,2,8,1250,180.0,1940,0.0,51,47.6988,-122.387,2210,6240,162827.0,82,2015,0,0,1
8598,450000.0,2,2.0,1100,3000,1.5,0,0,8,1100,0.0,1912,2005.0,51,47.6797,-122.36200000000001,1390,4000,162827.0,110,2014,1,1,0
8599,500000.0,2,1.0,1280,5400,1.0,0,0,8,1280,0.0,1964,0.0,51,47.6949,-122.37100000000001,1540,5670,162827.0,58,2015,1,0,0
8600,891000.0,4,2.0,2330,5000,1.5,0,4,8,1720,610.0,1925,0.0,51,47.6804,-122.35799999999999,2090,5000,162827.0,97,2014,2,0,0
8601,1200000.0,3,2.0,3660,22410,1.0,0,2,10,1830,1830.0,1947,0.0,51,47.6972,-122.4,2680,8250,162827.0,75,2015,0,0,1
8602,379000.0,2,1.0,930,5400,1.0,0,0,8,930,0.0,1952,0.0,51,47.6971,-122.37200000000001,1050,5400,162827.0,70,2014,2,0,0
8603,563000.0,3,2.0,1380,5000,1.5,0,2,8,1380,0.0,1917,0.0,51,47.6807,-122.369,1350,5000,162827.0,105,2015,1,0,0
8604,460000.0,4,1.75,1750,5500,1.5,0,4,8,1050,700.0,1926,0.0,51,47.6802,-122.38799999999999,1640,5500,162827.0,96,2014,1,0,0
8605,900000.0,4,2.0,1190,8190,1.5,0,0,8,1190,0.0,1945,0.0,51,47.6908,-122.397,1190,1567,162827.0,77,2014,3,0,0
8606,512031.0,3,1.75,1540,3000,1.0,0,0,8,770,770.0,1920,0.0,51,47.6769,-122.36,1420,4200,162827.0,102,2014,2,0,1
8607,620000.0,4,2.25,2400,5350,1.5,0,2,8,1460,940.0,1929,0.0,51,47.6763,-122.37,1250,4880,162827.0,93,2014,1,0,0
8608,400000.0,3,1.0,1130,4100,1.0,0,0,8,990,140.0,1941,0.0,51,47.6856,-122.385,1800,4100,162827.0,81,2014,3,0,0
8609,880000.0,4,2.5,3030,3841,3.0,0,0,10,3030,0.0,2005,0.0,51,47.6781,-122.369,1080,4922,162827.0,17,2014,1,0,0
8610,546000.0,3,1.75,2000,5000,1.0,0,2,8,1110,890.0,1921,0.0,51,47.6859,-122.399,1750,5000,162827.0,101,2014,1,0,0
8611,532500.0,3,1.75,1620,3360,1.0,0,4,8,980,640.0,1927,0.0,51,47.6886,-122.361,1400,3840,162827.0,95,2014,2,0,0
8612,550000.0,3,1.0,1130,7500,1.0,0,0,8,880,250.0,1947,0.0,51,47.6973,-122.389,2190,5250,162827.0,75,2014,3,0,0
8613,549000.0,3,1.75,2000,6130,1.0,0,2,9,1120,880.0,1951,0.0,51,47.6925,-122.38799999999999,2140,7150,162827.0,71,2014,3,0,0
8614,279200.0,1,1.0,640,6350,1.0,0,0,6,640,0.0,1939,0.0,51,47.6976,-122.359,1270,6350,162827.0,83,2014,2,0,0
8615,515000.0,5,2.5,1690,2402,1.5,0,0,8,990,700.0,1930,0.0,51,47.6903,-122.38,1200,4005,162827.0,92,2015,1,0,0
8616,672500.0,3,2.25,2400,5300,1.5,0,2,8,1250,1150.0,1939,0.0,51,47.6876,-122.384,1540,4800,162827.0,83,2014,1,0,0
8617,459000.0,4,2.0,1560,3840,1.0,0,2,7,960,600.0,1924,0.0,51,47.6882,-122.365,1560,4800,162827.0,98,2014,2,0,0
8618,652000.0,3,2.0,1700,4080,1.0,0,2,8,850,850.0,1941,0.0,51,47.6785,-122.39299999999999,1480,5100,162827.0,81,2015,0,0,0
8619,657500.0,4,1.75,1620,7560,1.0,0,2,8,1380,240.0,1947,0.0,51,47.6981,-122.4,2170,8650,162827.0,75,2015,1,0,1
8620,610000.0,3,1.0,1800,5750,1.0,0,0,8,1040,760.0,1947,0.0,51,47.68600000000001,-122.395,1320,5625,162827.0,75,2015,0,0,0
8621,620000.0,5,2.5,2540,3832,2.0,0,4,9,1760,780.0,1929,0.0,51,47.6848,-122.398,2000,5289,162827.0,93,2014,1,0,0
8622,501000.0,2,2.0,1300,2500,1.0,0,2,8,770,530.0,1926,0.0,51,47.6831,-122.37299999999999,1160,5000,162827.0,96,2015,1,0,0
8623,469000.0,2,1.0,1030,4400,1.0,0,0,8,1030,0.0,1924,0.0,51,47.681000000000004,-122.361,1400,4200,162827.0,98,2014,1,0,0
8624,520000.0,4,1.75,1240,4532,1.5,0,2,8,1240,0.0,1944,0.0,51,47.6892,-122.37799999999999,1260,4468,162827.0,78,2014,2,0,0
8625,439000.0,2,1.0,800,5100,1.0,0,0,8,800,0.0,1945,0.0,51,47.6775,-122.38799999999999,1330,5100,162827.0,77,2014,3,0,0
8626,420000.0,2,1.0,860,3880,1.0,0,2,7,860,0.0,1916,0.0,51,47.6862,-122.391,1230,4260,162827.0,106,2014,1,0,0
8627,329350.0,2,1.0,720,6687,1.0,0,0,7,720,0.0,1942,0.0,51,47.7001,-122.36200000000001,840,6687,162827.0,80,2014,1,0,0
8628,719950.0,3,2.25,2190,2416,3.0,0,0,9,2190,0.0,2014,0.0,51,47.6758,-122.38,1510,3615,162827.0,8,2014,3,0,0
8629,437000.0,3,2.25,1130,1221,2.0,0,0,9,1030,100.0,2004,0.0,51,47.6799,-122.375,1300,5000,162827.0,18,2014,2,0,0
8630,545000.0,4,1.5,1370,3708,1.5,0,0,8,1370,0.0,1926,0.0,51,47.6849,-122.363,2030,3708,162827.0,96,2014,3,0,0
8631,1010000.0,4,3.5,3350,3752,2.0,0,0,10,2550,800.0,2007,0.0,51,47.6782,-122.365,1050,4960,162827.0,15,2014,3,0,0
8632,488000.0,5,2.0,2020,5000,1.5,0,2,8,2020,0.0,1938,0.0,51,47.6949,-122.37,1510,6600,162827.0,84,2014,1,0,0
8633,782000.0,4,1.75,1500,6820,1.5,0,4,8,1500,0.0,1905,0.0,51,47.6794,-122.37,1360,4125,162827.0,117,2014,3,0,0
8634,552500.0,3,1.0,1430,5000,1.0,0,0,8,1430,0.0,1949,0.0,51,47.6895,-122.37,1210,5000,162827.0,73,2015,1,0,0
8635,575000.0,2,1.75,1840,4076,1.0,0,0,9,1140,700.0,1957,0.0,51,47.6875,-122.39299999999999,1540,4076,162827.0,65,2014,3,0,0
8636,443725.0,3,1.75,1250,3880,1.0,0,2,8,750,500.0,1944,0.0,51,47.6869,-122.39200000000001,1240,3880,162827.0,78,2014,2,0,0
8637,575000.0,4,1.75,1280,6060,1.0,0,0,8,860,420.0,1926,0.0,51,47.6805,-122.36399999999999,1490,4680,162827.0,96,2014,1,0,0
8638,700000.0,3,2.0,2080,3880,1.0,0,4,8,1160,920.0,1954,0.0,51,47.68600000000001,-122.391,1330,3880,162827.0,68,2014,1,0,0
8639,620000.0,3,2.25,1660,3478,1.5,0,2,8,1100,560.0,1929,0.0,51,47.6773,-122.37200000000001,1610,3478,162827.0,93,2014,2,0,0
8640,1250000.0,6,3.25,3750,14150,2.0,0,4,10,2750,1000.0,1936,1968.0,51,47.6999,-122.39299999999999,2140,7968,162827.0,86,2014,2,1,1
8641,537000.0,3,2.5,1400,4800,1.0,0,0,8,1200,200.0,1921,0.0,51,47.6865,-122.37899999999999,1440,3840,162827.0,101,2015,0,0,0
8642,525000.0,2,1.0,880,4000,1.0,0,0,8,880,0.0,1940,0.0,51,47.6847,-122.387,1310,4000,162827.0,82,2014,2,0,0
8643,350000.0,3,2.0,1320,1298,3.0,0,0,8,1320,0.0,1995,0.0,51,47.6959,-122.376,1380,1503,162827.0,27,2014,2,0,0
8644,560000.0,4,1.0,1660,4690,1.5,0,0,8,1260,400.0,1945,0.0,51,47.6829,-122.37799999999999,1400,3876,162827.0,77,2014,1,0,0
8645,840000.0,4,1.75,2930,11562,1.0,0,0,10,1670,1260.0,1947,0.0,51,47.6765,-122.404,2530,6517,162827.0,75,2014,1,0,1
8646,615000.0,2,1.0,1270,5000,1.0,0,0,9,1090,180.0,1949,0.0,51,47.6828,-122.39299999999999,1640,5000,162827.0,73,2014,1,0,0
8647,422500.0,2,1.0,800,4046,1.0,0,0,8,800,0.0,1940,0.0,51,47.6895,-122.382,1400,4046,162827.0,82,2015,0,0,0
8648,400000.0,2,2.0,1520,5010,1.0,0,0,8,1520,0.0,1999,0.0,51,47.6948,-122.36399999999999,1110,5040,162827.0,23,2014,3,0,0
8649,838300.0,6,2.5,3760,12978,1.0,0,0,10,2360,1400.0,1967,0.0,51,47.6976,-122.381,2300,7362,162827.0,55,2014,2,0,0
8650,535000.0,3,1.75,1380,3561,1.0,0,2,8,860,520.0,1925,0.0,51,47.6822,-122.399,1820,4593,162827.0,97,2014,2,0,0
8651,669500.0,4,2.25,2500,4046,1.5,0,2,8,1520,980.0,1940,0.0,51,47.6882,-122.382,1410,4046,162827.0,82,2014,1,0,0
8652,280000.0,2,1.0,960,4920,1.0,0,0,7,960,0.0,1942,0.0,51,47.6946,-122.36200000000001,1010,5040,162827.0,80,2014,1,0,0
8653,430000.0,2,1.0,990,4920,1.0,0,0,7,990,0.0,1931,0.0,51,47.6939,-122.368,990,4960,162827.0,91,2014,2,0,0
8654,456500.0,3,1.0,1290,3880,1.5,0,2,8,1290,0.0,1919,0.0,51,47.6879,-122.39200000000001,1290,4850,162827.0,103,2014,2,0,0
8655,615000.0,3,1.75,2660,7800,1.0,0,2,9,1330,1330.0,1951,0.0,51,47.6993,-122.37799999999999,1950,6240,162827.0,71,2015,0,0,0
8656,575000.0,3,2.0,940,5000,1.0,0,0,8,880,60.0,1941,0.0,51,47.6771,-122.398,1420,5000,162827.0,81,2015,1,0,0
8657,549950.0,2,1.0,1260,4000,1.0,0,0,8,1000,260.0,1940,0.0,51,47.6898,-122.384,1780,4000,162827.0,82,2014,2,0,0
8658,740000.0,2,1.75,2080,4800,1.0,0,4,8,1080,1000.0,1923,0.0,51,47.6896,-122.36200000000001,1310,4800,162827.0,99,2014,1,0,0
8659,473000.0,2,1.0,900,5100,1.0,0,2,8,900,0.0,1909,0.0,51,47.6804,-122.37799999999999,1400,5100,162827.0,113,2014,1,0,0
8660,780000.0,3,1.5,1620,7500,1.0,0,2,9,1620,0.0,1949,0.0,51,47.7014,-122.381,2440,7800,162827.0,73,2014,3,0,1
8661,480000.0,4,1.0,2080,5500,1.0,0,0,8,1040,1040.0,1941,0.0,51,47.6838,-122.38600000000001,1280,4000,162827.0,81,2014,1,0,0
8662,555000.0,3,1.5,1740,4200,1.5,0,2,8,1640,100.0,1920,0.0,51,47.6782,-122.361,1660,3750,162827.0,102,2014,2,0,0
8663,505000.0,2,1.75,1310,3816,1.0,0,1,8,1110,200.0,1929,0.0,51,47.678999999999995,-122.368,1510,3816,162827.0,93,2015,0,0,0
8664,875000.0,4,2.25,2380,4876,2.0,0,2,10,2240,140.0,1948,0.0,51,47.6822,-122.4,1780,4559,162827.0,74,2014,3,0,0
8665,511718.0,2,1.75,1700,5000,1.0,0,0,7,850,850.0,1915,0.0,51,47.6787,-122.363,1690,5000,162827.0,107,2014,3,0,0
8666,1060000.0,4,2.75,2720,4000,1.5,0,4,9,1840,880.0,1928,0.0,51,47.6797,-122.359,1600,4000,162827.0,94,2015,1,0,1
8667,658600.0,4,2.0,1400,4690,1.5,0,2,8,1400,0.0,1945,0.0,51,47.6826,-122.37799999999999,1400,4690,162827.0,77,2015,1,0,0
8668,855000.0,4,3.0,2550,5300,2.0,0,0,9,1720,830.0,1908,2013.0,51,47.6786,-122.367,1590,4505,162827.0,114,2015,0,1,0
8669,426000.0,2,1.0,640,2500,1.0,0,2,7,640,0.0,1918,0.0,51,47.6776,-122.361,1460,4200,162827.0,104,2015,0,0,0
8670,296000.0,2,1.0,750,4680,1.0,0,0,6,750,0.0,1948,0.0,51,47.6919,-122.37100000000001,1450,4400,162827.0,74,2015,0,0,0
8671,835000.0,3,2.0,1570,4625,1.5,0,4,9,1570,0.0,1927,0.0,51,47.68,-122.399,1760,4625,162827.0,95,2014,2,0,0
8672,641250.0,3,2.5,2220,2550,3.0,0,0,0,2220,0.0,1990,0.0,51,47.6963,-122.39299999999999,2200,5610,162827.0,32,2014,2,0,1
8673,900000.0,3,1.0,1560,3825,1.5,0,0,9,1390,170.0,1930,0.0,51,47.6803,-122.387,1700,5100,162827.0,92,2015,1,0,0
8674,459500.0,2,1.0,1250,3825,1.0,0,0,8,850,400.0,1929,0.0,51,47.6805,-122.38,1370,4998,162827.0,93,2014,2,0,0
8675,515000.0,3,2.0,1690,5100,1.5,0,4,8,1690,0.0,1907,0.0,51,47.6801,-122.38,1690,5100,162827.0,115,2014,3,0,0
8676,445000.0,2,2.0,1240,2500,2.0,0,0,8,1240,0.0,1985,0.0,51,47.6793,-122.395,1660,5000,162827.0,37,2014,2,0,0
8677,535000.0,2,1.0,1520,3360,1.0,0,2,8,830,690.0,1927,0.0,51,47.6815,-122.382,1470,3774,162827.0,95,2014,3,0,0
8678,697000.0,4,3.0,2820,2850,1.5,0,4,8,1860,960.0,1928,0.0,51,47.6813,-122.367,1570,4500,162827.0,94,2014,3,0,0
8679,457500.0,2,1.0,840,5000,1.0,0,2,8,840,0.0,1908,0.0,51,47.6803,-122.37100000000001,1240,5000,162827.0,114,2014,3,0,0
8680,418500.0,2,1.0,790,5800,1.0,0,0,7,790,0.0,1943,0.0,51,47.6973,-122.36,1460,5800,162827.0,79,2015,0,0,0
8681,375000.0,1,1.0,1090,5250,1.0,0,0,7,980,110.0,1927,0.0,51,47.6999,-122.391,2160,5250,162827.0,95,2014,2,0,0
8682,525000.0,5,3.0,2450,4591,2.0,0,0,8,2450,0.0,1994,0.0,51,47.6828,-122.38799999999999,1060,5500,162827.0,28,2014,1,0,0
8683,436500.0,2,1.0,1260,5000,1.0,0,0,8,1040,220.0,1951,0.0,51,47.6782,-122.397,1510,5000,162827.0,71,2014,1,0,0
8684,530000.0,3,1.5,1950,1963,3.0,0,0,9,1950,0.0,2002,0.0,51,47.6904,-122.397,1590,2028,162827.0,20,2014,2,0,0
8685,422000.0,2,1.75,1320,2609,1.0,0,2,8,920,400.0,1938,0.0,51,47.6878,-122.366,1200,4220,162827.0,84,2014,3,0,0
8686,625000.0,3,2.5,2260,5500,1.5,0,0,8,1280,980.0,1910,0.0,51,47.681000000000004,-122.38799999999999,1790,5355,162827.0,112,2015,1,0,0
8687,475000.0,2,1.0,890,4590,1.0,0,0,8,890,0.0,1923,0.0,51,47.6901,-122.36200000000001,1310,4590,162827.0,99,2014,1,0,0
8688,348000.0,2,2.5,1270,1242,3.0,0,0,8,1270,0.0,2008,0.0,51,47.701,-122.36200000000001,1280,1199,162827.0,14,2015,0,0,0
8689,408000.0,3,1.0,1380,7015,1.5,0,2,8,1380,0.0,1925,0.0,51,47.6987,-122.36,1160,6700,162827.0,97,2014,2,0,0
8690,635000.0,3,2.5,1530,2978,1.0,0,0,8,1210,320.0,1997,0.0,51,47.6796,-122.39,1640,5100,162827.0,25,2014,2,0,0
8691,385000.0,3,2.0,1320,1297,3.0,0,0,8,1320,0.0,1995,0.0,51,47.6959,-122.376,1380,1503,162827.0,27,2015,0,0,0
8692,580000.0,3,1.75,1460,2800,2.0,0,0,8,1460,0.0,1928,0.0,51,47.6779,-122.37100000000001,1220,4062,162827.0,94,2015,0,0,0
8693,445000.0,3,1.5,860,3200,1.0,0,0,7,860,0.0,1929,0.0,51,47.6791,-122.36200000000001,1220,4300,162827.0,93,2015,1,0,0
8694,330600.0,1,1.0,580,1799,1.0,0,0,8,580,0.0,1908,2005.0,51,47.6829,-122.375,1260,4000,162827.0,114,2014,3,1,0
8695,360000.0,3,1.5,1340,1110,2.0,0,0,8,1040,300.0,1999,0.0,51,47.698,-122.366,1220,1110,162827.0,23,2014,2,0,0
8696,369000.0,3,2.0,1340,1480,3.0,0,0,9,1340,0.0,1997,0.0,51,47.6904,-122.39299999999999,1340,1321,162827.0,25,2014,2,0,0
8697,489950.0,3,2.0,1580,4010,1.0,0,2,8,790,790.0,1909,0.0,51,47.6769,-122.37100000000001,1350,5350,162827.0,113,2014,3,0,0
8698,599000.0,2,1.0,1550,7713,1.0,0,0,8,1550,0.0,1930,1979.0,51,47.7005,-122.35799999999999,1340,6350,162827.0,92,2014,2,1,0
8699,437000.0,2,1.75,1500,6800,1.0,0,2,8,910,590.0,1942,0.0,51,47.7004,-122.37100000000001,1450,6800,162827.0,80,2014,1,0,0
8700,660000.0,3,2.0,2880,5100,1.5,0,2,8,2080,800.0,1926,0.0,51,47.6805,-122.385,1820,5100,162827.0,96,2014,2,0,0
8701,1100000.0,3,3.0,3700,16857,1.0,0,0,0,2170,1530.0,2000,0.0,51,47.6956,-122.39200000000001,2320,12000,162827.0,22,2014,2,0,0
8702,490000.0,3,1.0,1910,8190,1.0,0,2,8,1010,900.0,1946,0.0,51,47.696999999999996,-122.365,1600,5042,162827.0,76,2014,1,0,0
8703,470000.0,3,1.5,1500,5000,1.5,0,2,8,1140,360.0,1927,0.0,51,47.678999999999995,-122.37299999999999,1500,5000,162827.0,95,2014,1,0,0
8704,570000.0,2,1.0,910,4301,1.0,0,2,8,910,0.0,1923,0.0,51,47.6814,-122.399,1810,4301,162827.0,99,2015,1,0,0
